image_name,true,pred,probability
ISIC_5037784,1,0,"[0.9053369760513306, 0.09466303139925003]"
ISIC_5037785,0,0,"[0.9920010566711426, 0.00799889862537384]"
ISIC_5037796,0,0,"[0.9473129510879517, 0.05268707871437073]"
ISIC_5038943,0,0,"[0.9352588653564453, 0.06474117934703827]"
ISIC_5039396,0,0,"[0.9660934805870056, 0.03390657901763916]"
ISIC_5039708,0,0,"[0.9918644428253174, 0.008135613985359669]"
ISIC_5040726,0,0,"[0.9648082256317139, 0.03519178181886673]"
ISIC_5042077,0,0,"[0.9948976635932922, 0.0051023103296756744]"
ISIC_5042770,0,0,"[0.9296337962150574, 0.070366270840168]"
ISIC_5042983,0,0,"[0.7903655767440796, 0.20963440835475922]"
ISIC_5044449,0,0,"[0.984064519405365, 0.01593545265495777]"
ISIC_5044479,0,0,"[0.929338812828064, 0.07066117227077484]"
ISIC_5046055,0,0,"[0.9150421619415283, 0.08495783805847168]"
ISIC_5047962,0,0,"[0.987073540687561, 0.012926439754664898]"
ISIC_5048571,0,0,"[0.9920469522476196, 0.007953028194606304]"
ISIC_5054136,0,0,"[0.9564213156700134, 0.04357867315411568]"
ISIC_5055404,0,0,"[0.9948973059654236, 0.005102632567286491]"
ISIC_5056768,0,0,"[0.995543897151947, 0.004456144757568836]"
ISIC_5058120,0,0,"[0.9339917898178101, 0.06600822508335114]"
ISIC_5059476,0,0,"[0.9946345090866089, 0.005365543067455292]"
ISIC_5059640,0,0,"[0.9731268286705017, 0.026873208582401276]"
ISIC_5060252,0,0,"[0.9710795879364014, 0.028920434415340424]"
ISIC_5061278,0,0,"[0.8369094729423523, 0.1630905270576477]"
ISIC_5061661,0,0,"[0.9879267811775208, 0.012073180638253689]"
ISIC_5062795,0,0,"[0.994211733341217, 0.005788221023976803]"
ISIC_5069771,0,0,"[0.9861115217208862, 0.013888513669371605]"
ISIC_5071046,0,0,"[0.9186503887176514, 0.08134961128234863]"
ISIC_5071682,0,0,"[0.9504539966583252, 0.049546074122190475]"
ISIC_5072049,0,0,"[0.9558911323547363, 0.04410883039236069]"
ISIC_5073847,0,0,"[0.9909824728965759, 0.009017526172101498]"
ISIC_5074129,0,0,"[0.9944027066230774, 0.005597282666712999]"
ISIC_5074788,0,0,"[0.849152684211731, 0.15084725618362427]"
ISIC_5075404,0,0,"[0.9870215058326721, 0.012978526763617992]"
ISIC_5077627,0,0,"[0.99595046043396, 0.004049492534250021]"
ISIC_5077664,0,0,"[0.9932032823562622, 0.006796720437705517]"
ISIC_5079465,0,0,"[0.9921107888221741, 0.00788919534534216]"
ISIC_5082615,0,0,"[0.9478713870048523, 0.05212857574224472]"
ISIC_5084146,0,0,"[0.9292405843734741, 0.0707593560218811]"
ISIC_5084150,0,0,"[0.9939126372337341, 0.006087305955588818]"
ISIC_5084654,0,0,"[0.9916743636131287, 0.00832563079893589]"
ISIC_5086676,0,0,"[0.9291006326675415, 0.07089942693710327]"
ISIC_5090146,0,0,"[0.936949610710144, 0.06305044889450073]"
ISIC_5091712,0,0,"[0.9785753488540649, 0.021424615755677223]"
ISIC_5092424,0,0,"[0.8949902057647705, 0.10500982403755188]"
ISIC_5096556,0,0,"[0.9092652797698975, 0.09073465317487717]"
ISIC_5096569,0,0,"[0.937015950679779, 0.06298405677080154]"
ISIC_5096748,0,0,"[0.9933644533157349, 0.006635622121393681]"
ISIC_5098492,0,0,"[0.9834268093109131, 0.016573240980505943]"
ISIC_5099193,0,0,"[0.9389360547065735, 0.06106388941407204]"
ISIC_5099569,0,0,"[0.9945499300956726, 0.005450109485536814]"
ISIC_5101240,0,0,"[0.9886930584907532, 0.01130691822618246]"
ISIC_5101322,0,0,"[0.9951598048210144, 0.004840244073420763]"
ISIC_5102769,0,0,"[0.918215274810791, 0.08178471028804779]"
ISIC_5104054,0,0,"[0.9724980592727661, 0.02750193327665329]"
ISIC_5106638,0,0,"[0.9944970011711121, 0.005503057036548853]"
ISIC_5112908,0,0,"[0.9945704340934753, 0.005429594777524471]"
ISIC_5116541,0,0,"[0.9185574054718018, 0.08144263923168182]"
ISIC_5116614,0,0,"[0.9949559569358826, 0.005044023506343365]"
ISIC_5119380,0,0,"[0.9434881806373596, 0.05651184171438217]"
ISIC_5120109,0,0,"[0.9510796666145325, 0.048920415341854095]"
ISIC_5122168,0,0,"[0.9533807039260864, 0.046619296073913574]"
ISIC_5122173,0,0,"[0.9522165656089783, 0.04778346046805382]"
ISIC_5123817,0,0,"[0.994722843170166, 0.005277139600366354]"
ISIC_5123837,0,0,"[0.958956241607666, 0.041043754667043686]"
ISIC_5124997,0,0,"[0.9936317801475525, 0.006368248723447323]"
ISIC_5126638,0,0,"[0.9827361106872559, 0.01726383902132511]"
ISIC_5127759,0,0,"[0.9864968657493591, 0.013503165915608406]"
ISIC_5128216,0,0,"[0.974032461643219, 0.025967605412006378]"
ISIC_5128793,0,0,"[0.9871867895126343, 0.012813226319849491]"
ISIC_5130558,0,0,"[0.9901699423789978, 0.009829984977841377]"
ISIC_5130916,0,0,"[0.9832495450973511, 0.01675053872168064]"
ISIC_5131121,0,0,"[0.9150893688201904, 0.08491060137748718]"
ISIC_5131821,0,0,"[0.9863619804382324, 0.013638085685670376]"
ISIC_5134680,0,0,"[0.9797400832176208, 0.020259924232959747]"
ISIC_5135143,0,0,"[0.9157946109771729, 0.08420535922050476]"
ISIC_5135858,0,0,"[0.9892237782478333, 0.010776150040328503]"
ISIC_5136151,0,0,"[0.9360429048538208, 0.06395707279443741]"
ISIC_5142375,0,0,"[0.9917901754379272, 0.00820987205952406]"
ISIC_5142496,0,0,"[0.9890525937080383, 0.010947448201477528]"
ISIC_5142743,0,0,"[0.9095004200935364, 0.09049956500530243]"
ISIC_5144373,0,0,"[0.9898794889450073, 0.010120556689798832]"
ISIC_5145651,0,0,"[0.9034220576286316, 0.09657794237136841]"
ISIC_5146942,0,0,"[0.9579772353172302, 0.042022738605737686]"
ISIC_5148474,0,0,"[0.9706223011016846, 0.02937772311270237]"
ISIC_5148635,0,0,"[0.906193196773529, 0.09380682557821274]"
ISIC_5148722,0,0,"[0.9317933917045593, 0.06820657104253769]"
ISIC_5150200,0,0,"[0.933907687664032, 0.066092349588871]"
ISIC_5150491,0,0,"[0.9950868487358093, 0.004913096781820059]"
ISIC_5151261,0,0,"[0.9284610748291016, 0.07153885066509247]"
ISIC_5151428,0,0,"[0.8896199464797974, 0.11038002371788025]"
ISIC_5152000,0,0,"[0.9905194044113159, 0.009480598382651806]"
ISIC_5153075,0,0,"[0.9815273880958557, 0.01847260259091854]"
ISIC_5153404,0,0,"[0.8519458174705505, 0.14805419743061066]"
ISIC_5153482,0,0,"[0.992716372013092, 0.007283603772521019]"
ISIC_5153725,0,0,"[0.9929332733154297, 0.007066705264151096]"
ISIC_5154175,0,0,"[0.9525576829910278, 0.04744225740432739]"
ISIC_5162699,0,0,"[0.9947502017021179, 0.005249784328043461]"
ISIC_5163807,0,0,"[0.9774128794670105, 0.022587116807699203]"
ISIC_5164319,0,0,"[0.9158971905708313, 0.08410277217626572]"
ISIC_5165286,0,0,"[0.994024932384491, 0.005975105334073305]"
ISIC_5166636,0,0,"[0.9327715635299683, 0.06722843647003174]"
ISIC_5167001,0,0,"[0.9241516590118408, 0.07584827393293381]"
ISIC_5169434,0,0,"[0.9905840158462524, 0.009416036307811737]"
ISIC_5169650,0,0,"[0.995781660079956, 0.004218304995447397]"
ISIC_5173385,0,0,"[0.9033448100090027, 0.09665516763925552]"
ISIC_5174403,0,0,"[0.9900093078613281, 0.009990746155381203]"
ISIC_5182084,0,0,"[0.862237274646759, 0.13776271045207977]"
ISIC_5185188,0,0,"[0.9833251237869263, 0.016674840822815895]"
ISIC_5185580,0,0,"[0.8963465690612793, 0.10365349799394608]"
ISIC_5185729,0,0,"[0.9893798232078552, 0.010620195418596268]"
ISIC_5188723,0,0,"[0.9948679208755493, 0.005132043734192848]"
ISIC_5189247,0,0,"[0.9728485941886902, 0.027151403948664665]"
ISIC_5189902,0,0,"[0.9868162274360657, 0.01318379957228899]"
ISIC_5189963,0,0,"[0.9929500818252563, 0.007049898616969585]"
ISIC_5190562,0,0,"[0.9929295182228088, 0.007070443127304316]"
ISIC_5190837,0,0,"[0.9369990825653076, 0.0630008727312088]"
ISIC_5191018,0,0,"[0.9959537982940674, 0.004046211019158363]"
ISIC_5196005,0,0,"[0.9765140414237976, 0.023485960438847542]"
ISIC_5196937,0,0,"[0.984582245349884, 0.01541781984269619]"
ISIC_5196989,0,0,"[0.9239970445632935, 0.07600291818380356]"
ISIC_5197473,0,0,"[0.9847550988197327, 0.015244890935719013]"
ISIC_5198817,0,0,"[0.9458932280540466, 0.05410673841834068]"
ISIC_5199342,0,0,"[0.9702842235565186, 0.029715735465288162]"
ISIC_5200993,0,0,"[0.984264612197876, 0.015735313296318054]"
ISIC_5201151,0,0,"[0.9447696805000305, 0.05523030087351799]"
ISIC_5203504,0,0,"[0.9835861325263977, 0.016413789242506027]"
ISIC_5208357,0,0,"[0.935732901096344, 0.06426706910133362]"
ISIC_5208963,0,0,"[0.9948245286941528, 0.005175512749701738]"
ISIC_5209769,0,0,"[0.937949001789093, 0.06205100938677788]"
ISIC_5210185,0,0,"[0.9868323802947998, 0.013167686760425568]"
ISIC_5211080,0,0,"[0.9122563600540161, 0.08774355798959732]"
ISIC_5212857,0,0,"[0.9862000942230225, 0.013799958862364292]"
ISIC_5213224,0,0,"[0.9246675372123718, 0.07533250749111176]"
ISIC_5215191,0,0,"[0.978300154209137, 0.021699827164411545]"
ISIC_5218474,0,0,"[0.979830801486969, 0.02016916126012802]"
ISIC_5221619,0,0,"[0.9931870698928833, 0.006812975741922855]"
ISIC_5221636,0,0,"[0.9825894832611084, 0.01741049438714981]"
ISIC_5222093,0,0,"[0.9944941401481628, 0.005505863111466169]"
ISIC_5223096,0,0,"[0.9928540587425232, 0.007145927753299475]"
ISIC_5223280,0,0,"[0.816398561000824, 0.18360145390033722]"
ISIC_5225528,0,0,"[0.9497057795524597, 0.05029415711760521]"
ISIC_5226159,0,0,"[0.9656498432159424, 0.034350186586380005]"
ISIC_5229218,0,0,"[0.9920735955238342, 0.007926398888230324]"
ISIC_5229249,0,0,"[0.9412473440170288, 0.05875265970826149]"
ISIC_5230345,0,0,"[0.9131971597671509, 0.08680287003517151]"
ISIC_5231145,0,0,"[0.9407072067260742, 0.05929279327392578]"
ISIC_5231991,0,0,"[0.9684858322143555, 0.03151414170861244]"
ISIC_5232632,0,0,"[0.9534453749656677, 0.04655466228723526]"
ISIC_5234914,0,0,"[0.8988063335418701, 0.10119372606277466]"
ISIC_5235200,0,0,"[0.9948537945747375, 0.0051462468691170216]"
ISIC_5235229,0,0,"[0.8304381370544434, 0.16956181824207306]"
ISIC_5237946,0,0,"[0.9933652281761169, 0.006634685676544905]"
ISIC_5239796,0,0,"[0.9495511054992676, 0.05044887959957123]"
ISIC_5242216,0,0,"[0.9955429434776306, 0.004457099363207817]"
ISIC_5245212,0,0,"[0.9893697500228882, 0.010630246251821518]"
ISIC_5247508,1,0,"[0.8005968332290649, 0.19940318167209625]"
ISIC_5250954,0,0,"[0.935491144657135, 0.06450888514518738]"
ISIC_5251150,0,0,"[0.9958237409591675, 0.0041762664914131165]"
ISIC_5251429,0,0,"[0.9781102538108826, 0.02188974991440773]"
ISIC_5251834,0,0,"[0.9949382543563843, 0.0050617391243577]"
ISIC_5254803,0,0,"[0.9923789501190186, 0.007621003780514002]"
ISIC_5254894,0,0,"[0.9882150888442993, 0.011784904636442661]"
ISIC_5254982,0,0,"[0.9536612033843994, 0.04633874446153641]"
ISIC_5255175,0,0,"[0.9715524315834045, 0.02844761498272419]"
ISIC_5263643,0,0,"[0.9949487447738647, 0.005051294341683388]"
ISIC_5265873,0,0,"[0.9908924102783203, 0.009107550606131554]"
ISIC_5266861,0,0,"[0.9790398478507996, 0.020960219204425812]"
ISIC_5267208,1,0,"[0.912381112575531, 0.08761890977621078]"
ISIC_5268507,0,0,"[0.9954786896705627, 0.0045212940312922]"
ISIC_5269341,0,0,"[0.9942525029182434, 0.005747430957853794]"
ISIC_5271496,0,0,"[0.9435563087463379, 0.05644374340772629]"
ISIC_5272223,1,0,"[0.9340695738792419, 0.06593047082424164]"
ISIC_5273043,0,0,"[0.9950495362281799, 0.00495048938319087]"
ISIC_5273268,0,0,"[0.9230086207389832, 0.07699136435985565]"
ISIC_5278307,0,0,"[0.8921539783477783, 0.10784603655338287]"
ISIC_5278844,0,0,"[0.9640781879425049, 0.03592189401388168]"
ISIC_5280199,0,0,"[0.9483421444892883, 0.05165789648890495]"
ISIC_5283980,0,0,"[0.931244969367981, 0.06875506043434143]"
ISIC_5288404,0,0,"[0.995231568813324, 0.004768379032611847]"
ISIC_5289147,0,0,"[0.9285575151443481, 0.07144246250391006]"
ISIC_5290521,0,0,"[0.9829440712928772, 0.01705591380596161]"
ISIC_5291129,0,0,"[0.7714791893959045, 0.22852078080177307]"
ISIC_5293407,0,0,"[0.9925816059112549, 0.00741842994466424]"
ISIC_5293624,0,0,"[0.8577457070350647, 0.14225433766841888]"
ISIC_5296443,0,0,"[0.9431182742118835, 0.056881725788116455]"
ISIC_5298608,0,0,"[0.9608923196792603, 0.03910769894719124]"
ISIC_5300453,0,0,"[0.9955783486366272, 0.00442163273692131]"
ISIC_5300455,0,0,"[0.8391515612602234, 0.1608484536409378]"
ISIC_5300964,0,0,"[0.9295282959938049, 0.07047168165445328]"
ISIC_5301811,0,0,"[0.9344658255577087, 0.06553413718938828]"
ISIC_5301938,0,0,"[0.9334204196929932, 0.06657961010932922]"
ISIC_5303069,0,0,"[0.8993167281150818, 0.1006833016872406]"
ISIC_5303717,0,0,"[0.9934862852096558, 0.006513705477118492]"
ISIC_5308859,0,0,"[0.9958339929580688, 0.004166010767221451]"
ISIC_5309993,0,0,"[0.9825404286384583, 0.01745952107012272]"
ISIC_5310011,0,0,"[0.9496901035308838, 0.05030987039208412]"
ISIC_5310630,0,0,"[0.9550592303276062, 0.044940728694200516]"
ISIC_5311458,0,0,"[0.9903772473335266, 0.009622775949537754]"
ISIC_5311666,0,0,"[0.9675225019454956, 0.032477520406246185]"
ISIC_5311982,0,0,"[0.8994999527931213, 0.10050008445978165]"
ISIC_5312003,0,0,"[0.9506967663764954, 0.04930317774415016]"
ISIC_5312710,0,0,"[0.981808602809906, 0.01819135621190071]"
ISIC_5312909,0,0,"[0.9879940748214722, 0.012005981989204884]"
ISIC_5314534,0,0,"[0.91059809923172, 0.08940195292234421]"
ISIC_5315486,0,0,"[0.99363774061203, 0.0063622561283409595]"
ISIC_5318506,0,0,"[0.9887872338294983, 0.011212796904146671]"
ISIC_5318659,0,0,"[0.9483163356781006, 0.0516837015748024]"
ISIC_5321219,0,0,"[0.9842396974563599, 0.01576034165918827]"
ISIC_5321221,0,0,"[0.9076680541038513, 0.09233202785253525]"
ISIC_5321580,0,0,"[0.9883010983467102, 0.011698896065354347]"
ISIC_5321852,0,0,"[0.9878950119018555, 0.012104934081435204]"
ISIC_5324428,0,0,"[0.9928827285766602, 0.00711723230779171]"
ISIC_5325281,0,0,"[0.9387835264205933, 0.061216484755277634]"
ISIC_5327271,0,0,"[0.9904425740242004, 0.009557457640767097]"
ISIC_5327658,0,0,"[0.8879745006561279, 0.11202553659677505]"
ISIC_5329981,0,0,"[0.9698517918586731, 0.030148176476359367]"
ISIC_5338268,0,0,"[0.9919022917747498, 0.008097700774669647]"
ISIC_5340117,0,0,"[0.9761754870414734, 0.02382446825504303]"
ISIC_5340815,0,0,"[0.8891481757164001, 0.11085186153650284]"
ISIC_5341021,0,0,"[0.903715968132019, 0.09628404676914215]"
ISIC_5341267,0,0,"[0.9902744293212891, 0.00972552690654993]"
ISIC_5341606,0,0,"[0.9913309812545776, 0.0086689917370677]"
ISIC_5342109,0,0,"[0.9083252549171448, 0.09167475253343582]"
ISIC_5342681,0,0,"[0.9284830093383789, 0.07151700556278229]"
ISIC_5343424,0,0,"[0.9821338057518005, 0.017866235226392746]"
ISIC_5349612,0,0,"[0.9836517572402954, 0.01634824089705944]"
ISIC_5352684,0,0,"[0.9552632570266724, 0.04473676159977913]"
ISIC_5354607,0,0,"[0.9905299544334412, 0.009470035322010517]"
ISIC_5354827,0,0,"[0.9451321959495544, 0.05486772209405899]"
ISIC_5357160,0,0,"[0.9893268346786499, 0.010673231445252895]"
ISIC_5357288,0,0,"[0.9445624351501465, 0.05543750524520874]"
ISIC_5359062,0,0,"[0.9923602938652039, 0.007639685180038214]"
ISIC_5359212,0,0,"[0.9680985808372498, 0.03190147876739502]"
ISIC_5362188,0,0,"[0.9575788378715515, 0.04242115095257759]"
ISIC_5362869,0,0,"[0.9413607716560364, 0.05863925814628601]"
ISIC_5364841,0,0,"[0.9521129131317139, 0.047887109220027924]"
ISIC_5365145,0,0,"[0.8939265012741089, 0.1060735359787941]"
ISIC_5365232,0,0,"[0.9878427982330322, 0.012157193385064602]"
ISIC_5366657,0,0,"[0.9310692548751831, 0.06893070787191391]"
ISIC_5367149,0,0,"[0.9755163788795471, 0.024483559653162956]"
ISIC_5367277,0,0,"[0.9917677640914917, 0.00823225174099207]"
ISIC_5368880,0,0,"[0.908631443977356, 0.09136860817670822]"
ISIC_5369680,0,0,"[0.9913141131401062, 0.008685912005603313]"
ISIC_5370803,0,0,"[0.9807873964309692, 0.01921262964606285]"
ISIC_5377819,0,0,"[0.9378036856651306, 0.0621962808072567]"
ISIC_5386739,0,0,"[0.9557252526283264, 0.044274698942899704]"
ISIC_5388184,1,0,"[0.9190495014190674, 0.08095050603151321]"
ISIC_5388485,0,0,"[0.9167250394821167, 0.08327501267194748]"
ISIC_5388893,0,0,"[0.8653359413146973, 0.13466410338878632]"
ISIC_5391758,1,0,"[0.8849362730979919, 0.11506377160549164]"
ISIC_5393557,0,0,"[0.99439537525177, 0.005604676436632872]"
ISIC_5395011,0,0,"[0.9866292476654053, 0.013370726257562637]"
ISIC_5395344,0,0,"[0.9895181059837341, 0.010481927543878555]"
ISIC_5395714,0,0,"[0.8980417251586914, 0.10195828974246979]"
ISIC_5396264,0,0,"[0.9544053077697754, 0.045594677329063416]"
ISIC_5397483,0,0,"[0.995449960231781, 0.004550101701170206]"
ISIC_5398613,0,0,"[0.8576191663742065, 0.14238080382347107]"
ISIC_5401671,0,0,"[0.9946035742759705, 0.005396365653723478]"
ISIC_5404908,0,0,"[0.9455423951148987, 0.05445762351155281]"
ISIC_5405456,0,0,"[0.9221810698509216, 0.07781891524791718]"
ISIC_5405896,0,0,"[0.9503812193870544, 0.049618806689977646]"
ISIC_5406752,0,0,"[0.8506099581718445, 0.1493901014328003]"
ISIC_5407167,0,0,"[0.9942558407783508, 0.005744216963648796]"
ISIC_5412095,0,0,"[0.9601778388023376, 0.039822161197662354]"
ISIC_5413630,0,0,"[0.9178265333175659, 0.08217339962720871]"
ISIC_5414609,0,0,"[0.9924870729446411, 0.0075129130855202675]"
ISIC_5415213,0,0,"[0.9703609347343445, 0.02963905967772007]"
ISIC_5415781,0,0,"[0.8765522837638855, 0.12344768643379211]"
ISIC_5415950,0,0,"[0.9205097556114197, 0.07949021458625793]"
ISIC_5416004,0,0,"[0.9940106272697449, 0.005989345256239176]"
ISIC_5418679,0,0,"[0.9877282381057739, 0.012271777726709843]"
ISIC_5423041,0,0,"[0.9953536987304688, 0.004646283108741045]"
ISIC_5423398,0,0,"[0.8515607118606567, 0.14843925833702087]"
ISIC_5429020,0,0,"[0.8917487263679504, 0.10825125873088837]"
ISIC_5431682,0,0,"[0.9935613870620728, 0.006438578478991985]"
ISIC_5432419,0,0,"[0.9839062690734863, 0.01609371416270733]"
ISIC_5432603,0,0,"[0.9470452666282654, 0.052954670041799545]"
ISIC_5433575,0,0,"[0.9957210421562195, 0.004278942011296749]"
ISIC_5435291,0,0,"[0.9924321174621582, 0.007567923981696367]"
ISIC_5435642,0,0,"[0.9956257343292236, 0.0043742177076637745]"
ISIC_5437356,0,0,"[0.8718860745429993, 0.12811395525932312]"
ISIC_5437618,0,0,"[0.9271073341369629, 0.0728927031159401]"
ISIC_5440296,0,0,"[0.9925251007080078, 0.00747493002563715]"
ISIC_5442001,0,0,"[0.9917146563529968, 0.008285299874842167]"
ISIC_5442464,0,0,"[0.9850677251815796, 0.014932320453226566]"
ISIC_5442756,0,0,"[0.9739141464233398, 0.026085827499628067]"
ISIC_5444991,0,0,"[0.8778907060623169, 0.12210934609174728]"
ISIC_5446987,0,0,"[0.9925341606140137, 0.007465807255357504]"
ISIC_5448850,0,0,"[0.9656841158866882, 0.034315936267375946]"
ISIC_5449908,0,0,"[0.99446702003479, 0.0055330051109194756]"
ISIC_5454983,0,0,"[0.9939427971839905, 0.006057232152670622]"
ISIC_5455157,0,0,"[0.9950597286224365, 0.00494029838591814]"
ISIC_5455568,0,0,"[0.843873143196106, 0.15612688660621643]"
ISIC_5457442,0,0,"[0.9131167531013489, 0.0868832916021347]"
ISIC_5457889,0,0,"[0.9857524037361145, 0.014247638173401356]"
ISIC_5458290,0,0,"[0.9952110648155212, 0.004788963124155998]"
ISIC_5458933,0,0,"[0.8951879143714905, 0.10481208562850952]"
ISIC_5459256,0,0,"[0.8806559443473816, 0.11934402585029602]"
ISIC_5459997,0,0,"[0.9500763416290283, 0.04992365464568138]"
ISIC_5464942,0,0,"[0.9901844263076782, 0.009815571829676628]"
ISIC_5467675,0,0,"[0.9954540729522705, 0.004545858595520258]"
ISIC_5467728,0,0,"[0.9693853259086609, 0.0306147038936615]"
ISIC_5468824,0,0,"[0.9909137487411499, 0.00908626988530159]"
ISIC_5469999,0,0,"[0.982600748538971, 0.01739930734038353]"
ISIC_5471848,0,0,"[0.9491987824440002, 0.050801195204257965]"
ISIC_5473648,0,0,"[0.9932512640953064, 0.00674875034019351]"
ISIC_5476277,0,0,"[0.9728278517723083, 0.02717212215065956]"
ISIC_5476770,0,0,"[0.8627779483795166, 0.13722200691699982]"
ISIC_5477617,0,0,"[0.9946335554122925, 0.005366453900933266]"
ISIC_5477879,0,0,"[0.9441239237785339, 0.05587606504559517]"
ISIC_5481242,0,0,"[0.9186971187591553, 0.08130283653736115]"
ISIC_5481688,0,0,"[0.9842140674591064, 0.015785908326506615]"
ISIC_5483519,0,0,"[0.947725772857666, 0.0522741824388504]"
ISIC_5484426,0,0,"[0.9220889210700989, 0.07791104167699814]"
ISIC_5484776,0,0,"[0.9934991598129272, 0.00650085648521781]"
ISIC_5485254,0,0,"[0.899679958820343, 0.10032004117965698]"
ISIC_5485512,0,0,"[0.8699004054069519, 0.13009954988956451]"
ISIC_5485661,0,0,"[0.9225003123283386, 0.07749967277050018]"
ISIC_5489942,0,0,"[0.9527037739753723, 0.04729623720049858]"
ISIC_5490251,0,0,"[0.9010905623435974, 0.09890938550233841]"
ISIC_5490673,0,0,"[0.9751641750335693, 0.0248358603566885]"
ISIC_5491867,0,0,"[0.8946600556373596, 0.10533998161554337]"
ISIC_5499492,0,0,"[0.9859157800674438, 0.014084257185459137]"
ISIC_5501375,0,0,"[0.9659232497215271, 0.034076765179634094]"
ISIC_5503386,0,0,"[0.9843127727508545, 0.01568719372153282]"
ISIC_5503918,0,0,"[0.9550350904464722, 0.044964950531721115]"
ISIC_5504525,0,0,"[0.9095910787582397, 0.09040889889001846]"
ISIC_5504835,0,0,"[0.9687692523002625, 0.031230676919221878]"
ISIC_5508662,0,0,"[0.9786815047264099, 0.021318498998880386]"
ISIC_5509464,0,0,"[0.9129988551139832, 0.08700114488601685]"
ISIC_5514594,0,0,"[0.9912700653076172, 0.008729934692382812]"
ISIC_5514753,0,0,"[0.9573355913162231, 0.04266437143087387]"
ISIC_5515493,0,0,"[0.9836193919181824, 0.01638064533472061]"
ISIC_5516366,0,0,"[0.9917068481445312, 0.008293237537145615]"
ISIC_5516462,0,0,"[0.9949395656585693, 0.005060403607785702]"
ISIC_5519378,0,0,"[0.9937649965286255, 0.006234975066035986]"
ISIC_5526478,0,0,"[0.9768343567848206, 0.023165637627243996]"
ISIC_5527224,1,0,"[0.908004105091095, 0.09199589490890503]"
ISIC_5530598,0,0,"[0.9948562383651733, 0.0051437062211334705]"
ISIC_5530685,0,0,"[0.9408376216888428, 0.059162382036447525]"
ISIC_5531796,0,0,"[0.9934044480323792, 0.0065955836325883865]"
ISIC_5539180,0,0,"[0.9940767288208008, 0.005923207383602858]"
ISIC_5541240,0,0,"[0.9757118821144104, 0.02428806573152542]"
ISIC_5545874,0,0,"[0.9658149480819702, 0.03418508172035217]"
ISIC_5552335,0,0,"[0.9954233765602112, 0.004576579201966524]"
